1309,458
609,452
610,457
979,451
606,442
607,447
1313,440
1312,448
1316,432
1315,437
603,432
603,437
1319,424
1318,429
600,424
600,429
1715,419
1442,419
1441,450
1423,451
1441,452
1441,627
1423,628
1441,629
1442,660
1442,628
1455,628
1441,627
1441,451
1455,451
1441,449
1443,419
1523,419
134,419
478,418
395,419
478,422
478,450
465,451
478,452
478,627
464,628
478,629
476,660
470,660
479,628
496,628
478,627
479,451
496,451
478,450
477,419
597,417
597,421
1649,414
1644,418
1650,414
1661,417
1722,411
1722,416
1727,419
1785,419
1581,411
1578,418
1582,416
1587,419
1638,419
1531,411
1530,415
1535,419
1573,419
389,411
388,415
391,418
1326,410
1325,415
594,410
594,414
198,410
191,419
179,419
196,416
201,419
255,419
262,414
269,414
276,419
332,419
336,416
342,419
382,419
337,415
339,410
336,416
196,415
590,405
591,409
1328,403
1328,408
1331,399
587,399
588,401
1334,393
584,393
585,395
1338,386
1337,389
581,386
581,389
1340,382
578,383
575,376
1344,375
1343,378
1347,372
572,372
1350,367
568,367
569,369
1353,362
566,364
562,358
1357,358
1363,349
556,349
559,355
550,342
553,347
1369,341
1365,347
547,338
1373,337
1371,339
537,326
544,335
1387,321
1375,334
531,320
533,323
528,317
1392,316
1391,318
524,313
525,316
1397,311
1394,314
1401,307
512,302
519,308
502,294
1418,292
1403,305
1436,278
479,276
501,292
1441,274
1437,276
472,270
478,273
1451,267
1446,271
468,267
1458,263
456,260
466,265
1462,260
1467,257
453,258
448,255
1475,252
1471,255
1477,252
442,252
1481,249
433,246
441,250
1489,244
1485,247
1491,244
428,244
1496,241
425,242
418,239
1500,239
1507,236
415,237
406,233
1515,231
1511,234
1519,231
400,231
1525,228
389,226
1532,226
1539,223
381,223
1545,220
374,220
1552,218
368,217
1560,215
358,215
1570,212
351,212
1578,210
340,210
1589,207
331,207
1599,204
322,204
1612,202
307,202
1627,199
292,199
1792,112
1791,197
1631,197
1792,198
1792,881
1631,882
1792,883
1792,966
1792,196
127,109
127,970
128,882
289,882
127,881
128,197
287,197
127,196
129,107
958,107
961,110
961,107
1790,107
959,108
0,1
1919,1077
